UMAP1,UMAP2,Dataset
0.6128395,-8.564724,g
-2.1870308,-0.21158816,g
4.8946733,-3.8229554,g
-1.3519813,-2.2777128,g
-3.3959734,-0.7405541,g
0.9769851,10.609325,g
1.1897143,-0.1230201,g
-0.24212344,-0.71199656,g
-3.4965558,-2.534385,g
6.5152307,-3.1973064,g
2.478865,0.5683828,g
-0.2459405,-2.3640141,g
-1.9142286,-2.8784473,g
-1.3874077,-1.3518001,g
9.090711,8.344966,g
0.9144589,4.233329,g
2.8026216,-0.54115707,g
4.8886003,-8.736405,g
-3.3914342,-2.8777401,g
-6.6171474,-3.5989146,g
3.4268222,-7.308797,g
-6.391725,-4.110221,g
0.40749288,-2.3761637,g
-3.9557881,1.6167306,g
-9.051817,-0.35231578,g
-7.0316496,0.09699388,g
5.841027,-11.040809,g
-3.194411,-0.63251835,g
2.8117664,3.2866678,g
1.5188521,-8.262344,g
-8.3986435,-2.8562863,g
-4.8270574,-3.8563414,g
-3.19501,-1.1506081,g
2.3813539,-0.26314393,g
1.6410377,3.0499172,g
1.0442836,-6.888326,g
3.055752,-0.02675867,g
-0.76941603,4.8575315,g
5.987693,-2.5071537,g
-7.4445443,0.3940587,g
11.787591,3.6031222,g
-2.5398698,-0.27072993,g
-3.371564,-12.471732,g
2.3702734,7.341304,g
0.7159889,9.893071,g
-4.0813475,3.8697398,g
-7.482292,1.5944633,g
-0.33730432,1.0255375,g
-3.9024515,-6.7853007,g
0.5682819,-9.429782,g
-3.4739294,0.2716651,g
-7.807395,6.582276,g
-7.611524,-0.11594198,g
-2.3693185,-0.30098495,g
2.4511867,-7.59708,g
-5.661132,3.4770398,g
-2.8962653,3.3327715,g
-9.513389,-5.8708496,g
-5.850696,1.7663573,g
-6.4056897,8.37159,g
0.28219432,-2.4790072,g
-7.1931586,-3.1517582,g
0.27525157,-5.395751,g
6.4458623,-1.061982,g
-0.8980989,-8.031744,g
-6.7562413,1.6345142,g
-0.46292362,-3.8448663,g
2.6230772,-3.8491979,g
4.0555816,-2.8326116,g
1.293086,10.793758,g
2.2136703,-5.121893,g
1.765594,1.7418182,g
0.85519665,1.5179561,g
2.1305933,7.714697,g
-1.605468,-0.22583364,g
-5.5342565,-10.045798,g
-4.1958833,1.693729,g
5.317579,5.47735,g
-6.0721736,0.35365838,g
-4.37183,10.628743,g
6.633444,-7.971409,g
-2.1772964,-0.8237544,g
-2.6703248,3.565422,g
1.4983255,-4.3648043,g
-6.6851625,6.520008,g
-10.144419,-2.3906088,g
-0.1636731,-1.8386012,g
9.351605,1.2619187,g
1.7942369,2.7674005,g
5.611805,0.57613784,g
4.523837,-7.2957153,g
6.8254046,5.539233,g
0.76399434,-0.7047141,g
0.5503139,-2.926977,g
-5.515356,-4.1043663,g
0.18129176,10.4516735,g
-6.05162,-5.9771647,g
-3.4794803,3.0080025,g
2.4844897,-10.040587,g
2.021972,-0.3566094,g
-6.776135,1.6492838,g
3.8840382,-0.616217,g
0.9469802,0.4803182,g
9.34358,6.52036,g
-3.775248,6.1788826,g
8.590846,-8.401965,g
-0.14376578,-5.950167,g
0.7675393,1.627409,g
1.6437713,0.42095086,g
-2.1857855,3.3752701,g
2.335962,7.4367185,g
1.4926001,4.3859506,g
-1.9450525,-0.9043129,g
-7.904035,6.678712,g
0.08285916,-10.90553,g
-2.28013,4.331783,g
-6.570205,1.4435171,g
-5.146212,5.05543,g
-4.0868535,-1.6754544,g
-9.445963,-8.226959,g
9.885323,3.8931694,g
6.537382,-10.309778,g
0.32141492,7.5132155,g
-0.4820467,-6.4243402,g
-1.9995703,-8.2849245,g
-3.7531884,13.068016,g
7.0635796,1.9804907,g
-7.038189,4.117664,g
-0.8718232,-2.3755233,g
-1.8952651,-8.352173,g
8.395864,0.76295376,g
-0.24569532,-0.7638441,g
0.76669306,-8.433647,g
5.0431247,-8.122608,g
0.040818095,-5.6886764,g
-1.2956089,-2.1839309,g
2.2434337,-10.476476,g
-4.184058,1.5439408,g
-2.4680152,3.9027328,g
1.5980424,-2.5105844,g
6.9208784,-8.464172,g
-7.9028378,8.608609,g
-1.7968664,3.7736564,g
-11.513222,-1.4628125,g
5.790037,2.8799717,g
7.0069833,-2.42956,g
3.219785,-2.5800245,g
0.46525174,-8.772413,g
4.795159,-2.7131202,g
-0.7249633,-8.461812,g
4.592405,11.498304,g
-9.024207,1.3461876,g
-11.1627655,-5.4217415,g
-4.52705,1.6409899,g
8.852811,-3.6661708,g
-8.586861,-7.674508,g
-0.1943297,-2.914775,g
3.6552372,2.3131943,g
-7.3171825,-1.9079945,g
1.7260448,-0.24257536,g
-3.5234246,4.466397,g
1.852017,6.100409,g
5.311702,5.6748586,g
2.350289,-12.270286,g
3.9509888,-6.751954,g
5.1106033,1.8309184,g
3.777921,8.1571665,g
-4.12474,-2.7885067,g
2.9263747,1.9215976,g
-4.7512736,-2.105108,g
-6.7838097,0.13685559,g
8.273324,2.3525856,g
-2.4867454,11.742299,g
-3.1357892,-5.896951,g
-2.4406378,-0.07429692,g
-1.1207759,-2.1892319,g
6.732889,-1.2257501,g
-0.9724645,-2.189227,g
0.48834392,-7.669036,g
-8.560867,0.73343295,g
4.878462,10.380545,g
1.2410992,11.554486,g
1.9205412,1.6708232,g
7.1013536,-1.9325894,g
3.2594264,-7.6079926,g
-2.703475,4.592128,g
7.792706,5.906951,g
-3.2613804,0.3001139,g
-5.00887,-8.3953705,g
1.2425464,0.7943396,g
6.449584,0.069337405,g
-1.463909,11.407646,g
-4.4106526,4.0086813,g
-4.6942334,0.89051235,g
-1.4308858,-3.0837035,g
-2.1655624,-5.936949,g
-5.569839,7.025869,g
-3.9575472,-4.718489,g
1.9427513,-1.9194685,g
-1.1933454,4.2740245,g
5.727981,5.1982956,g
6.945068,10.037967,g
-1.0785816,-8.648391,g
-0.61147606,3.3171237,g
3.948064,-1.3873956,g
-2.4439316,-4.2247944,g
-2.4347134,-9.830521,g
3.5744658,0.28234214,g
6.28413,3.4461956,g
-5.748178,-1.2277452,g
3.028651,5.954153,g
1.3175234,-2.7032812,g
-7.233415,-6.0517178,g
9.992516,-0.98295456,g
5.546278,5.3222823,g
10.476183,-4.269012,g
4.1533203,-1.567174,g
0.89479,-5.980958,g
-4.7465386,-2.1166756,g
6.2898912,3.4623163,g
7.144904,7.19282,g
2.026032,2.551917,g
2.0196943,9.135164,g
2.8634303,3.5752,g
0.18648155,4.4024134,g
-0.3666076,-5.1645236,g
-4.161803,1.0346528,g
-6.748054,1.5927864,g
5.6697226,-3.330907,g
7.3256025,-4.8750725,g
-8.038396,-10.539895,g
7.1892476,-9.251097,g
-11.588985,0.5425269,g
-0.6656681,5.164871,g
-7.899907,0.23832634,g
-0.09998544,-1.9700325,g
5.851126,11.132401,g
1.089472,-3.47201,g
-0.053159658,0.9041701,g
-4.42132,-2.4506721,g
5.3913345,-2.020448,g
-6.0879893,4.1542788,g
-6.9353294,-4.407167,g
-6.23777,4.5070176,g
3.2349927,-11.075519,g
3.8523562,-1.9029529,g
9.978487,8.991619,g
-0.71495545,-8.605355,g
-0.025709942,-0.84737104,g
3.8184679,10.46568,g
1.1555518,-0.3149249,g
1.4589659,-0.037331965,g
5.8400755,-1.3689407,g
-0.20277604,-1.9937015,g
1.9158996,2.5055003,g
-7.1201935,-1.5945355,g
-5.288672,-2.3378155,g
3.1720178,-1.6337118,g
7.5475397,4.704344,g
-3.8252954,-5.8376956,g
4.7741256,-3.1657064,g
-1.0417122,-5.446519,g
-6.531866,-3.693164,g
6.2747264,6.1325803,g
9.813921,4.2929115,g
13.294962,-0.58535993,g
3.5355206,8.947232,g
-2.5464385,-1.6050112,g
7.5322094,-5.127907,g
1.2152041,-2.3651333,g
6.802446,-1.2488959,g
-0.16394854,-5.722808,g
6.065097,-7.784695,g
2.1873744,2.077896,g
-9.040305,2.901862,g
1.9970943,2.6508775,g
-4.4500413,-2.086028,g
-2.8864245,-0.90956646,g
-0.2557735,2.3932931,g
4.8214874,-1.30304,g
-2.7175474,-2.2525475,g
-0.9612626,-8.55441,g
-3.5731623,10.007566,g
-4.973283,-9.758415,g
1.7789854,-11.153358,g
0.13746218,-3.138274,g
-0.6623598,3.219305,g
-8.304703,-0.8543509,g
2.7623897,1.2092928,g
2.032421,3.0129867,g
3.215016,-11.052914,g
8.667543,-7.453705,g
-7.667879,1.6583077,g
-4.650393,-7.790563,g
-2.4181454,3.789808,g
2.3133605,-11.254665,g
-7.654717,4.623102,g
3.3257456,-1.0282627,g
-3.317377,-1.6495944,g
-9.228061,-1.3342538,g
1.2934455,0.13655387,g
-3.651416,7.863067,g
-1.9231814,-1.3187805,g
4.7997236,-7.7110214,g
-4.5865984,-0.2374006,g
0.043726157,4.641242,g
-1.7848725,-1.6902297,g
-3.6087475,7.7303305,g
1.2278248,8.696196,g
0.28602788,-3.0819407,g
-2.917184,-0.23143584,g
4.3028045,0.84965664,g
2.2178152,-0.12617922,g
-0.1917593,5.1603565,g
-0.26921618,-6.1608315,g
4.8661385,8.425039,g
3.7439969,-7.4303966,g
-8.39649,4.892353,g
-4.084603,4.24326,g
-2.9143999,-1.4725652,g
3.6158152,-1.0489802,g
4.121287,-8.567349,g
-5.180162,1.0538608,g
-4.8970466,7.462932,g
2.9100015,-0.14814772,g
3.724497,-3.5907593,g
6.419225,1.1435192,g
-5.650458,1.9514385,g
-2.1881716,0.24341042,g
-0.4486437,-2.192923,g
3.6135135,2.3031683,g
-0.16744696,4.939517,g
-7.4351716,3.6183522,g
8.158103,-3.8618944,g
2.9125323,1.111025,g
2.4651859,2.6179297,g
0.5908463,-0.45171794,g
1.6259087,2.1850069,g
0.9517579,0.6586884,g
0.49976406,3.185576,g
3.81019,5.590982,g
3.2462308,-11.057298,g
-1.278087,9.295556,g
-0.8782333,-2.7122474,g
6.9941754,-2.4236515,g
4.6485667,-0.38976777,g
-6.307747,2.6445513,g
0.4019099,1.3504621,g
2.9723284,-0.005006803,g
-5.4395146,3.7097037,g
-1.1615361,-3.2357812,g
-1.6304579,-5.1678734,g
5.8845387,-1.0100688,g
1.5476305,-0.3546559,g
8.745771,-1.9833918,g
2.3365712,-5.211792,g
3.6549168,-7.422207,g
-0.26948935,5.139555,g
-5.094023,3.3001037,g
0.56321484,-0.22467355,g
-7.004502,-5.094599,g
0.7395333,4.445385,g
-4.171621,-9.007225,g
-1.7856162,-0.7446437,g
-0.4444144,-1.0076728,g
2.16839,12.5402775,g
-2.4310408,6.083642,g
9.152885,2.9509373,g
-0.17275411,-1.8909333,g
9.234152,-0.46064433,g
-0.99440366,11.019635,g
0.29403508,-1.7152547,g
0.69486624,-2.919084,g
-1.576091,-1.9542719,g
0.76605177,4.479667,g
-1.389474,5.2454047,g
-4.200248,-3.1559951,g
4.404251,-6.9437656,g
-2.0174189,-0.044591334,g
0.32537663,-7.8892717,g
-3.7684944,-4.4471846,g
-1.2660958,-2.5566986,g
3.7400684,8.48995,g
-2.8963122,-1.1969634,g
-2.7081633,-0.8408761,g
-4.592737,-0.31925458,g
-4.905123,-5.053992,g
8.992194,4.3968554,g
-6.004982,-1.431523,g
0.5344618,-2.7206004,g
8.932096,1.7259943,g
-0.78319633,-8.627923,g
2.0271633,-4.251262,g
-1.3620011,-2.4648652,g
7.165113,7.1849566,g
-3.3797107,-1.0095347,g
-1.506067,-2.5525625,g
1.31775,-2.2783463,g
4.3953753,-9.805069,g
-2.8233612,9.200082,g
2.110687,3.4490972,g
-7.065453,4.2480445,g
-1.2031591,2.6165795,g
5.502332,4.809583,g
8.806591,-3.5209198,g
2.390184,2.8667657,g
4.5306864,-3.9669297,g
2.9954557,10.898106,g
1.9382707,-1.2645749,g
-2.438051,-8.9762745,g
-6.7267036,-10.423482,g
-2.2078805,-5.8184786,g
2.6662304,-2.0347047,g
9.481308,-3.086609,g
-7.4998183,5.474527,g
3.5138118,-7.300304,g
-7.5235744,8.183528,g
-10.232573,4.4294887,g
6.5224423,-3.8550103,g
-5.328863,-2.336551,g
-4.083399,1.7037216,g
0.5973014,-2.2853594,g
-1.0124172,-5.6888046,g
-8.551543,-7.690622,g
3.8636136,5.4837346,g
10.090026,3.7564316,g
11.654492,6.063846,g
-3.1434033,11.243343,g
5.781435,0.7997666,g
-2.9387422,0.19064689,g
2.9576173,2.177558,g
7.549075,-9.916322,g
0.33061337,-3.7167819,g
-4.9042234,7.038928,g
10.433533,-5.0444717,g
